from_phone,to_phone,amount,timestamp,type,suspicious_score
9860566435,9159924359,827086,2024-12-19T13:48:00.000Z,NEFT,0.76
9895189405,9130860001,294937,2024-05-20T01:26:00.000Z,WALLET,0.68
9899790911,9172009334,294655,2024-05-16T09:15:00.000Z,UPI,0.57
9893804701,9188895832,290208,2024-05-28T10:49:00.000Z,WALLET,0.69
9877138478,9135540351,201016,2024-04-11T22:00:00.000Z,CARD,0.68
9893969918,9189358342,460015,2024-12-26T20:02:00.000Z,IMPS,0.4
9880662344,9121859768,636335,2024-04-24T16:49:00.000Z,CARD,0.58
9872508460,9195949132,965425,2024-04-17T18:28:00.000Z,WALLET,0.44
9886521170,9174197890,962036,2024-10-11T21:19:00.000Z,CARD,0.07
9878566510,9167710199,157938,2024-10-19T06:39:00.000Z,UPI,0.2
9877607382,9170229908,220540,2024-10-25T19:10:00.000Z,WALLET,0.72
9822440516,9195018455,782864,2024-02-13T01:26:00.000Z,WALLET,0.04
9867770094,9121075738,757525,2024-04-11T20:46:00.000Z,UPI,0.87
9869879076,9196520268,435648,2024-01-16T02:25:00.000Z,UPI,0.56
9823407790,9172506875,114683,2024-08-20T01:14:00.000Z,NEFT,0.3
9849178469,9147686477,915752,2024-12-07T14:26:00.000Z,IMPS,0.87
9893745897,9129099077,484355,2024-02-03T12:51:00.000Z,UPI,0.58
9852425457,9110402378,389734,2024-12-16T06:51:00.000Z,RTGS,0.27
9834159478,9168179040,734085,2024-10-06T11:26:00.000Z,RTGS,0.41
9871041834,9131923260,333501,2024-03-13T20:00:00.000Z,IMPS,0.94
9891387762,9114617412,958756,2024-07-18T07:27:00.000Z,WALLET,0.5
9875358695,9154194825,694177,2024-11-17T16:10:00.000Z,RTGS,0.82
9879580490,9155771592,124799,2024-07-03T23:30:00.000Z,IMPS,0.96
9873628984,9179975137,138842,2024-05-13T12:29:00.000Z,WALLET,0.8
9828324726,9122320612,514782,2024-01-15T11:35:00.000Z,IMPS,0.11
9868604924,9163867395,942119,2024-07-12T18:27:00.000Z,UPI,0.44
9881731588,9188792790,464401,2024-10-08T09:29:00.000Z,UPI,0.46
9877744828,9182244425,950413,2024-01-25T13:06:00.000Z,NEFT,0.66
9887890805,9135157899,344286,2024-04-25T10:02:00.000Z,UPI,0.46
9866588826,9113598407,812488,2024-11-24T03:59:00.000Z,IMPS,0.71
9848931916,9158828599,984674,2024-03-27T11:34:00.000Z,RTGS,0.42
9842873579,9118653848,391512,2024-09-08T11:45:00.000Z,UPI,0.86
9841589605,9139153818,117273,2024-01-09T08:31:00.000Z,NEFT,0.04
9873399734,9115228877,723966,2024-12-18T01:15:00.000Z,IMPS,0.53
9857038537,9118697782,272830,2024-05-16T04:39:00.000Z,CARD,0.51
9866206803,9199055764,13693,2024-12-28T07:40:00.000Z,IMPS,0.46
9892761907,9198701761,833536,2024-06-02T11:04:00.000Z,RTGS,0.39
9844249776,9122320771,11703,2024-12-18T18:57:00.000Z,CARD,0.15
9894320315,9191784448,505314,2024-11-07T08:20:00.000Z,RTGS,0.15
9857204443,9144974543,53356,2024-02-12T09:47:00.000Z,WALLET,0.84
9871885328,9163072836,272897,2024-09-08T18:18:00.000Z,IMPS,0.65
9852593668,9121666665,307610,2024-06-23T11:29:00.000Z,UPI,0.91
9887329191,9130266986,756469,2024-11-22T18:57:00.000Z,CARD,0.2
9820479807,9191068499,519213,2024-03-24T09:09:00.000Z,WALLET,0.34
9844011199,9140138388,473264,2024-01-10T11:29:00.000Z,CARD,0.85
9875476955,9112277028,660655,2024-11-05T16:42:00.000Z,UPI,0.63
9896296162,9195509280,727328,2024-01-27T13:53:00.000Z,UPI,0.52
9838301680,9191627648,388422,2024-03-13T09:27:00.000Z,WALLET,0.93
9834740246,9136554543,168481,2024-08-27T16:49:00.000Z,CARD,0.09
9846303640,9173254318,274636,2024-11-05T00:53:00.000Z,NEFT,0.03
9886082892,9147959402,82575,2024-04-09T03:54:00.000Z,NEFT,0.74
9884859115,9187377832,920148,2024-03-26T11:36:00.000Z,WALLET,0.98
9858495666,9152996068,677383,2024-11-17T13:26:00.000Z,IMPS,0.57
9827735772,9111648771,152461,2024-07-05T06:52:00.000Z,WALLET,0.06
9854161389,9136460412,241956,2024-11-23T11:34:00.000Z,CARD,0.31
9817257689,9120466969,18414,2024-10-13T20:26:00.000Z,UPI,0.76
9872749598,9134066841,860011,2024-06-23T08:53:00.000Z,CARD,0.39
9853019617,9181553137,763326,2024-06-16T22:59:00.000Z,CARD,0.21
9868446122,9132408779,679946,2024-04-15T20:03:00.000Z,IMPS,0.37
9864805734,9160607837,342208,2024-03-04T11:47:00.000Z,WALLET,0.67
9887531138,9142853779,326734,2024-10-09T12:10:00.000Z,WALLET,0.08
9861280791,9179578392,686182,2024-03-19T17:11:00.000Z,IMPS,0.04
9820873390,9171407638,183947,2024-03-16T07:38:00.000Z,CARD,0.54
9890157661,9131292515,223158,2024-01-27T10:28:00.000Z,CARD,0.56
9824995966,9193860105,723623,2024-02-22T13:26:00.000Z,RTGS,0.43
9887536656,9110971042,871822,2024-10-23T16:07:00.000Z,UPI,0.52
9844211221,9112078260,885283,2024-11-10T00:27:00.000Z,WALLET,0.07
9869180651,9189706683,99956,2024-03-07T15:53:00.000Z,NEFT,0.22
9893692376,9132924986,144957,2024-04-06T13:50:00.000Z,RTGS,0.35
9886103465,9120599549,498226,2024-01-13T04:03:00.000Z,CARD,0.28
9887421860,9114978400,306045,2024-07-28T11:48:00.000Z,RTGS,0.3
9878282498,9125610398,258630,2024-08-01T06:39:00.000Z,IMPS,0.68
9822596446,9192678893,867696,2024-11-14T06:26:00.000Z,NEFT,0.37
9846716737,9125580770,743936,2024-03-17T19:51:00.000Z,CARD,0.06
9847665159,9162353329,533657,2024-10-02T10:31:00.000Z,IMPS,0.24
9861146590,9145596644,558922,2024-08-13T20:10:00.000Z,IMPS,0.12
9874246866,9120154099,417743,2024-11-15T01:47:00.000Z,IMPS,0.73
9832057316,9162699324,621565,2024-05-10T17:01:00.000Z,IMPS,0.09
9831916011,9166762876,546191,2024-07-06T20:20:00.000Z,WALLET,0.89
9833432887,9152503988,796789,2024-07-19T00:54:00.000Z,NEFT,0.1
9884870512,9176389184,434113,2024-07-25T06:42:00.000Z,NEFT,0.38
9874068144,9188951509,521577,2024-10-02T04:29:00.000Z,NEFT,0.54
9853949718,9162616190,518139,2024-01-07T11:03:00.000Z,IMPS,0.92
9855461975,9188514048,326607,2024-07-23T03:39:00.000Z,RTGS,0.5
9874243568,9189696528,148299,2024-04-26T12:52:00.000Z,RTGS,0.67
9885670243,9116698177,876380,2024-11-26T21:16:00.000Z,WALLET,0.87
9825763055,9127237041,651627,2024-05-02T08:57:00.000Z,IMPS,0.19
9882904292,9195865182,263815,2024-06-11T18:56:00.000Z,UPI,0.5
9824439108,9141083298,124061,2024-11-25T13:09:00.000Z,WALLET,0.86
9873137138,9198045008,258050,2024-04-23T16:26:00.000Z,WALLET,0.01
9867406090,9167620415,901822,2024-07-13T07:59:00.000Z,WALLET,0.38
9828423191,9158656375,516390,2024-12-08T13:27:00.000Z,IMPS,0.64
9822663769,9182706814,297764,2024-09-18T05:06:00.000Z,WALLET,0.1
9850541005,9166679043,407615,2024-03-02T13:45:00.000Z,RTGS,0.95
9865065879,9127399365,364922,2024-05-27T14:34:00.000Z,CARD,0.94
9811874543,9143051109,259319,2024-08-03T05:21:00.000Z,NEFT,0.55
9866557460,9198928927,610784,2024-11-12T21:47:00.000Z,IMPS,0.41
9820478221,9180592927,502491,2024-12-14T03:58:00.000Z,CARD,0.83
9851294606,9144678074,90783,2024-01-17T01:18:00.000Z,WALLET,0.33
9811767999,9187997399,733786,2024-05-04T16:43:00.000Z,NEFT,0.12
9866084943,9195221863,887044,2024-12-01T15:49:00.000Z,RTGS,0.31
9827338580,9143727717,854318,2024-09-22T01:39:00.000Z,CARD,0.18
9829976545,9133339374,484929,2024-12-13T10:43:00.000Z,NEFT,0.6
9888395680,9186738446,31542,2024-03-03T01:50:00.000Z,RTGS,0.04
9889246095,9182003055,625263,2024-08-05T14:00:00.000Z,RTGS,0.55
9896630908,9160547344,796644,2024-03-11T07:19:00.000Z,RTGS,0.07
9841659560,9135569659,37552,2024-09-06T04:53:00.000Z,NEFT,0.11
9822347313,9121262865,660452,2024-10-04T09:05:00.000Z,NEFT,0.85
9889137214,9170794290,566386,2024-06-17T03:32:00.000Z,NEFT,0.36
9879015766,9129598758,705602,2024-10-03T03:48:00.000Z,WALLET,0.24
9824897105,9194113806,653410,2024-01-22T17:57:00.000Z,CARD,0.49
9822901282,9140357274,291304,2024-04-15T18:08:00.000Z,NEFT,0.84
9886710225,9155176151,437380,2024-12-22T00:32:00.000Z,CARD,0.15
9872596142,9114665719,12013,2024-10-07T09:37:00.000Z,RTGS,0.5
9850170634,9179513386,846429,2024-10-13T08:49:00.000Z,RTGS,0.23
9896132999,9167601151,212310,2024-06-19T02:26:00.000Z,IMPS,0.63
9849902512,9188048238,752662,2024-12-17T11:11:00.000Z,IMPS,0.19
9890771878,9186492363,750586,2024-05-08T11:51:00.000Z,NEFT,0.99
9871858407,9179167428,768846,2024-08-18T01:51:00.000Z,UPI,0.11
9881221219,9110722928,104751,2024-06-14T14:39:00.000Z,RTGS,0.26
9879880816,9193971353,944560,2024-03-02T09:56:00.000Z,NEFT,0.74
9848453606,9119634052,13170,2024-02-20T23:37:00.000Z,RTGS,0.51
9862268256,9179158311,348532,2024-09-26T11:01:00.000Z,RTGS,0.86
9852586132,9116601342,106399,2024-11-03T09:36:00.000Z,IMPS,0.84
9870016617,9189503728,930927,2024-09-10T04:04:00.000Z,RTGS,0.84
9827158213,9186667728,207972,2024-05-18T16:34:00.000Z,UPI,0.35
9888782236,9117556219,832435,2024-06-27T21:17:00.000Z,CARD,0.5
9893647452,9143570347,137858,2024-04-15T23:54:00.000Z,NEFT,0.16
9851446299,9184152978,462746,2024-09-25T14:08:00.000Z,CARD,0.5
9816910565,9112119112,286280,2024-02-23T22:23:00.000Z,NEFT,0.17
9898637103,9196398856,956301,2024-02-15T23:56:00.000Z,CARD,0.84
9840087715,9167349481,898993,2024-10-02T06:42:00.000Z,CARD,0.52
9890420625,9125656926,502396,2024-11-04T00:09:00.000Z,IMPS,0.56
9872381865,9194063217,160844,2024-11-09T12:13:00.000Z,NEFT,0.36
9841669370,9117763719,26105,2024-09-05T20:22:00.000Z,NEFT,0.52
9858442102,9158675350,698870,2024-04-05T08:05:00.000Z,RTGS,0.32
9825757525,9187825545,997705,2024-07-26T22:38:00.000Z,IMPS,0.57
9815045255,9191406475,14491,2024-02-10T12:55:00.000Z,IMPS,0.06
9863221300,9139271255,949407,2024-06-04T00:50:00.000Z,CARD,0.09
9851922460,9152975501,396564,2024-03-16T03:47:00.000Z,WALLET,0.41
9818666729,9130597072,884266,2024-04-15T23:51:00.000Z,WALLET,0.61
9889403908,9153457483,204861,2024-08-11T14:49:00.000Z,CARD,0.47
9889708841,9164742395,356756,2024-06-21T18:33:00.000Z,RTGS,0.34
9888751633,9121602985,946107,2024-10-06T13:03:00.000Z,RTGS,0.42
9848715472,9174053937,563375,2024-01-12T04:26:00.000Z,UPI,0.21
9895742711,9178518774,207810,2024-10-04T19:53:00.000Z,UPI,0.92
9894947866,9155533487,866190,2024-05-04T15:31:00.000Z,IMPS,0.69
9851393680,9140907776,384764,2024-03-02T10:23:00.000Z,RTGS,0.32
9822786990,9192246308,746297,2024-08-24T10:29:00.000Z,UPI,0.42
9868598486,9184392581,312136,2024-06-23T18:21:00.000Z,RTGS,0.22
9865365151,9199988384,467306,2024-11-10T13:46:00.000Z,CARD,0.62
9849997445,9153633334,172010,2024-09-21T07:28:00.000Z,WALLET,0.25
9825549118,9123425284,804508,2024-01-19T09:50:00.000Z,IMPS,0.05
9829112996,9162449113,476777,2024-09-19T05:37:00.000Z,WALLET,0.57
9853066473,9176609070,199782,2024-12-10T21:32:00.000Z,WALLET,0.37
9811433263,9156769923,420930,2024-03-13T13:11:00.000Z,WALLET,0.95
9812167742,9138552722,774792,2024-06-13T19:08:00.000Z,IMPS,0.42
9870620914,9164089312,986093,2024-02-03T23:09:00.000Z,UPI,0.01
9824833765,9135919573,785835,2024-12-22T07:19:00.000Z,CARD,0.4
9865626032,9162071047,183139,2024-06-19T17:28:00.000Z,WALLET,0.73
9825764545,9119532802,998272,2024-05-19T12:20:00.000Z,UPI,0.28
9862473318,9156190174,25603,2024-09-26T15:54:00.000Z,NEFT,0.99
9828712491,9111379264,532435,2024-10-23T07:50:00.000Z,IMPS,0.42
9862346319,9149533202,11649,2024-11-13T10:50:00.000Z,NEFT,0.13
9837921176,9175253519,257168,2024-06-07T18:47:00.000Z,IMPS,0.37
9836055015,9193332510,853124,2024-04-25T21:53:00.000Z,WALLET,0.66
9826147383,9191239384,983703,2024-02-21T02:20:00.000Z,RTGS,0.52
9867321485,9124246575,458218,2024-11-05T20:41:00.000Z,WALLET,0.66
9863024450,9126879345,577011,2024-05-23T19:01:00.000Z,CARD,0.75
9820583098,9193116564,541780,2024-06-18T01:43:00.000Z,NEFT,0.24
9863400116,9151609085,588242,2024-07-25T11:08:00.000Z,RTGS,0.35
9854500889,9123919506,398083,2024-04-11T16:48:00.000Z,WALLET,0.16
9826271211,9110461104,643075,2024-01-18T04:10:00.000Z,UPI,0.11
9881821883,9149884379,69192,2024-02-18T15:36:00.000Z,RTGS,0.68
9852195452,9189446872,462821,2024-09-18T18:20:00.000Z,NEFT,0.18
9884532631,9141963559,268428,2024-04-27T12:04:00.000Z,WALLET,0.45
9892424362,9156489528,312005,2024-06-15T14:21:00.000Z,IMPS,0.9
9827677889,9198783888,500502,2024-04-18T05:37:00.000Z,NEFT,0.55
9853120981,9166331746,880745,2024-05-31T19:12:00.000Z,IMPS,0.22
9897232064,9131497733,590667,2024-04-23T08:29:00.000Z,WALLET,0.35
9840777573,9159102648,664439,2024-04-23T08:08:00.000Z,WALLET,0.88
9871336214,9157465891,567894,2024-07-09T03:05:00.000Z,WALLET,0.51
9815549589,9185427583,497908,2024-11-23T22:51:00.000Z,NEFT,0.12
9871047651,9161388969,59722,2024-10-28T07:56:00.000Z,IMPS,0.41
9877598660,9169326472,516673,2024-11-17T23:32:00.000Z,RTGS,0.09
9889232951,9149108148,950647,2024-04-09T12:31:00.000Z,UPI,0.34
9888482718,9116548962,142175,2024-12-21T16:51:00.000Z,NEFT,0.4
9891888610,9151832053,702755,2024-04-13T11:30:00.000Z,IMPS,0.87
9843891168,9155612715,412330,2024-11-30T19:16:00.000Z,RTGS,0.37
9848812580,9134517487,139765,2024-02-16T18:07:00.000Z,CARD,0.64
9858633038,9123846003,39134,2024-03-11T19:09:00.000Z,RTGS,0.2
9860808089,9164347361,271832,2024-03-01T15:42:00.000Z,WALLET,0.48
9827831979,9181315673,859116,2024-03-19T21:59:00.000Z,RTGS,0.59
9864146103,9172187227,367801,2024-02-22T22:20:00.000Z,UPI,0.44
9826755441,9167349930,699817,2024-07-16T05:06:00.000Z,UPI,0.69
9892408139,9133994805,161709,2024-09-10T10:29:00.000Z,WALLET,0.76
9899785171,9185963022,867438,2024-10-17T10:33:00.000Z,IMPS,0.05
9839689363,9191937104,336201,2024-07-28T08:47:00.000Z,RTGS,0.77
9831516010,9180035462,987578,2024-09-08T08:09:00.000Z,IMPS,0.72
9887816377,9114186171,705863,2024-07-02T08:49:00.000Z,CARD,0.03
9837112966,9140597761,603513,2024-10-27T12:05:00.000Z,WALLET,0.38
9813131422,9126141171,354386,2024-08-03T15:06:00.000Z,UPI,0.61
9882250955,9171079188,18070,2024-01-22T08:00:00.000Z,WALLET,0.99
9862746097,9157146731,253931,2024-01-18T18:25:00.000Z,NEFT,0.61
9899954908,9187425296,962447,2024-03-22T06:40:00.000Z,CARD,0.52
9886790791,9150975722,193240,2024-11-19T16:58:00.000Z,NEFT,0.99
9886019286,9158256981,661619,2024-09-17T16:32:00.000Z,IMPS,0.42
9876408852,9128398751,938944,2024-02-07T05:14:00.000Z,CARD,0.85
9863118765,9189186520,622887,2024-07-07T11:48:00.000Z,IMPS,0.18
9841658544,9148597287,666128,2024-03-28T09:10:00.000Z,IMPS,0.76
9878152027,9192137983,34197,2024-09-30T21:20:00.000Z,RTGS,0.11
9814652951,9132852714,211552,2024-05-06T21:13:00.000Z,UPI,0.37
9890034528,9132139677,233360,2024-11-12T11:23:00.000Z,NEFT,0.06
9884960295,9163419189,469095,2024-02-13T15:29:00.000Z,CARD,0.98
9826014635,9161385934,184686,2024-02-08T18:40:00.000Z,WALLET,0.04
9899812913,9183670208,974422,2024-05-27T04:56:00.000Z,NEFT,0.59
9846182460,9114876824,721568,2024-03-13T00:47:00.000Z,NEFT,0.91
9896032606,9175451142,192755,2024-08-09T20:51:00.000Z,IMPS,0.94
9861914650,9196581498,705306,2024-08-12T11:25:00.000Z,NEFT,0.08
9842707419,9151180848,546479,2024-01-25T11:14:00.000Z,UPI,0.56
9884747095,9186203548,935274,2024-04-20T23:21:00.000Z,NEFT,0.47
9826852556,9148199722,987515,2024-09-28T07:26:00.000Z,UPI,0.93
9823681163,9187730782,837233,2024-11-13T04:58:00.000Z,RTGS,0.37
9877209445,9187117277,2730,2024-07-14T14:18:00.000Z,IMPS,0.18
9821581450,9117215186,830728,2024-03-16T13:46:00.000Z,UPI,0.66
9843460643,9162639107,434220,2024-12-11T20:31:00.000Z,UPI,0.52
9880011109,9176241550,829777,2024-02-15T23:24:00.000Z,IMPS,0.35
9843083057,9163770390,232927,2024-03-09T10:04:00.000Z,IMPS,0.96
9850299760,9193914265,252574,2024-07-03T13:14:00.000Z,CARD,0.32
9838781828,9110757166,56145,2024-09-24T18:41:00.000Z,UPI,0.39
9852616589,9120664420,878985,2024-06-19T15:40:00.000Z,RTGS,0.89
9837878164,9110465992,942129,2024-12-23T18:56:00.000Z,IMPS,0.99
9853554428,9125784399,150586,2024-08-15T08:10:00.000Z,CARD,0.63
9893162810,9143410486,27808,2024-01-06T06:10:00.000Z,CARD,0.7
9857448007,9139407003,950630,2024-09-01T23:03:00.000Z,NEFT,0.11
9857564597,9171433896,877792,2024-09-18T22:33:00.000Z,CARD,0.79
9817121491,9170671701,523433,2024-12-12T03:18:00.000Z,WALLET,0.57
9874218226,9150415668,637414,2024-04-09T07:27:00.000Z,IMPS,0.4
9868620049,9175200289,552653,2024-02-27T23:40:00.000Z,WALLET,0.07
9861854377,9151457670,130153,2024-03-12T00:22:00.000Z,NEFT,0.5
9872362126,9157116914,377265,2024-11-04T16:04:00.000Z,RTGS,0.37
9891958246,9180340003,527177,2024-08-13T05:20:00.000Z,UPI,0.41
9819832854,9138936584,808422,2024-05-01T04:43:00.000Z,NEFT,0.72
9893640776,9192529841,577205,2024-02-13T03:15:00.000Z,NEFT,0.13
9840371900,9171956922,76111,2024-07-19T08:17:00.000Z,UPI,0.33
9849116629,9133225810,187080,2024-01-01T08:33:00.000Z,RTGS,0.31
9856383647,9196406936,780314,2024-06-14T01:50:00.000Z,NEFT,0.05
9898394201,9134928554,640660,2024-01-16T20:28:00.000Z,CARD,0.15
9897119533,9183626315,485114,2024-02-04T20:31:00.000Z,UPI,0.8
9825202909,9178907624,770976,2024-12-26T12:03:00.000Z,NEFT,0.77
9851732531,9112427224,874799,2024-01-23T05:42:00.000Z,UPI,0.43
9885516937,9114320649,81016,2024-11-19T05:34:00.000Z,RTGS,0.7
9859766506,9169576535,818062,2024-09-03T16:02:00.000Z,WALLET,0.87
9822281826,9163940439,367517,2024-03-28T02:34:00.000Z,RTGS,0.37
9871052607,9110102781,262783,2024-10-31T20:48:00.000Z,CARD,0.87
9852923169,9125515050,778101,2024-03-02T12:38:00.000Z,NEFT,0.91
9854515516,9180852861,304579,2024-09-20T06:32:00.000Z,RTGS,0.37
9872598536,9199691632,513171,2024-09-24T07:29:00.000Z,UPI,0.56
9875188592,9155557263,417704,2024-11-09T19:26:00.000Z,UPI,0.78
9863526822,9174012365,35439,2024-11-21T16:50:00.000Z,RTGS,0.01
9870110269,9192871270,387915,2024-02-03T15:14:00.000Z,UPI,0.14
9860243651,9167572930,161463,2024-07-21T19:41:00.000Z,CARD,0.07
9825899189,9112221021,362492,2024-10-19T08:07:00.000Z,IMPS,0
9839899766,9148671748,554007,2024-07-27T08:28:00.000Z,NEFT,0.98
9864989901,9181113200,28853,2024-09-22T06:56:00.000Z,CARD,0.32
9832046660,9140992079,983405,2024-06-28T00:37:00.000Z,CARD,0.53
9824418856,9186200940,539322,2024-10-26T15:52:00.000Z,IMPS,0.64
9855078485,9178765818,47953,2024-03-02T17:57:00.000Z,NEFT,0.49
9822133928,9156002028,644730,2024-09-04T17:44:00.000Z,WALLET,0.04
9861872895,9153202553,739112,2024-12-03T22:12:00.000Z,RTGS,0.92
9885244563,9122154356,590491,2024-05-22T00:05:00.000Z,CARD,0.93
9870075052,9121551860,130204,2024-10-02T20:50:00.000Z,NEFT,0.28
9832116308,9181585934,436628,2024-09-24T09:45:00.000Z,CARD,0.46
9834884633,9147247360,953649,2024-08-19T23:21:00.000Z,RTGS,0.69
9827498688,9166455331,507405,2024-10-17T12:46:00.000Z,NEFT,0.58
9838456011,9155818291,437479,2024-05-14T18:15:00.000Z,NEFT,0.48
9855756048,9159224291,28369,2024-08-12T04:40:00.000Z,CARD,0.01
9827237257,9187683896,613942,2024-09-10T08:44:00.000Z,IMPS,0.08
9881479525,9152716363,676136,2024-08-27T16:06:00.000Z,NEFT,0.15
9835197265,9114211458,430460,2024-09-23T13:59:00.000Z,NEFT,0.65
9854311647,9195446864,656343,2024-04-27T08:50:00.000Z,UPI,0.04
9847555842,9194430323,548498,2024-10-11T22:16:00.000Z,CARD,0.21
9891212205,9136335189,418533,2024-01-06T21:58:00.000Z,IMPS,0.06
9813662593,9194546242,261767,2024-03-19T07:55:00.000Z,IMPS,0.25
9861554145,9166310418,75235,2024-03-13T23:54:00.000Z,NEFT,0.75
9817638325,9141141621,763573,2024-02-23T05:48:00.000Z,CARD,0.42
9838725191,9151477307,871468,2024-01-12T12:52:00.000Z,IMPS,0.7
9821851994,9157974088,236839,2024-11-19T21:53:00.000Z,WALLET,0.5
9811379184,9114658777,764596,2024-04-19T14:56:00.000Z,WALLET,0.69
9891557624,9186332187,362764,2024-04-13T07:04:00.000Z,WALLET,0.73
9882685791,9182720949,891446,2024-10-13T08:56:00.000Z,WALLET,0.53
9818308049,9184450829,460810,2024-07-19T04:00:00.000Z,UPI,0.04
9892877049,9148871845,999725,2024-04-23T21:11:00.000Z,RTGS,0.94
9884916238,9175581401,741608,2024-03-25T05:00:00.000Z,NEFT,0.17
9826727588,9149450836,556731,2024-06-13T23:58:00.000Z,WALLET,0.8
9811272118,9133940083,628376,2024-06-07T23:33:00.000Z,CARD,0.46
9884376511,9149298297,392668,2024-04-14T05:32:00.000Z,WALLET,0.97
9826665230,9156898975,612874,2024-07-09T16:57:00.000Z,UPI,0.55
9846050487,9197579553,597628,2024-03-27T16:02:00.000Z,WALLET,0.36
9835207460,9153964746,116311,2024-04-20T16:36:00.000Z,UPI,0.45
9838154152,9146226980,790787,2024-09-25T21:13:00.000Z,RTGS,0.04
9837389053,9145879278,486652,2024-04-27T11:07:00.000Z,UPI,0.66
9838197032,9199637226,841008,2024-09-18T16:10:00.000Z,WALLET,0.14
9856302653,9146377339,273799,2024-03-24T13:20:00.000Z,RTGS,0.59
9885290753,9179349474,192045,2024-09-08T13:52:00.000Z,RTGS,0.71
9869370487,9162926094,99192,2024-01-26T12:36:00.000Z,WALLET,0.16
9890010450,9173840624,928342,2024-06-04T06:02:00.000Z,IMPS,0.72
9861781003,9113789909,346989,2024-08-04T12:46:00.000Z,NEFT,0
9819476246,9173904012,174236,2024-10-28T04:16:00.000Z,WALLET,0.68
9895786602,9147364407,567569,2024-06-23T20:58:00.000Z,NEFT,0.89
9860470636,9131743341,461138,2024-01-09T08:11:00.000Z,UPI,0.1
9857630297,9125264137,281969,2024-03-18T13:52:00.000Z,RTGS,0.21
9871503075,9198104175,4253,2024-03-21T23:13:00.000Z,UPI,0.52
9826811019,9174129784,744583,2024-09-12T11:01:00.000Z,IMPS,0.86
9860217617,9158015144,557641,2024-03-17T00:39:00.000Z,CARD,0.59
9875510581,9128205719,693023,2024-12-11T13:57:00.000Z,UPI,0.73
9838611808,9152973607,995393,2024-07-21T12:48:00.000Z,CARD,0.88
9894372789,9115605033,561057,2024-02-04T09:47:00.000Z,UPI,0.45
9881095572,9162065380,162725,2024-06-15T17:17:00.000Z,IMPS,0.51
9896964297,9170576326,9684,2024-06-24T23:35:00.000Z,IMPS,0.39
9891641967,9141702109,813992,2024-01-17T06:21:00.000Z,UPI,0.39
9878725444,9159541507,249070,2024-08-22T09:04:00.000Z,UPI,0.6
9861547326,9112057823,549635,2024-09-04T02:53:00.000Z,WALLET,0.86
9841744911,9176848429,167443,2024-01-24T11:51:00.000Z,CARD,0.23
9833945480,9178842743,851793,2024-08-12T22:34:00.000Z,WALLET,0.1
9887602652,9193163297,102830,2024-05-13T21:30:00.000Z,CARD,0.05
9865749417,9184814236,533689,2024-02-06T05:01:00.000Z,CARD,0.71
9861310163,9134477983,154746,2024-07-05T23:17:00.000Z,NEFT,0.63
9840650522,9129218078,290813,2024-01-02T04:08:00.000Z,RTGS,0.19
9885812943,9152727874,345875,2024-01-19T02:03:00.000Z,WALLET,0.55
9837772307,9142606913,394663,2024-03-15T12:20:00.000Z,WALLET,0.07
9831459623,9176537414,693011,2024-05-03T08:59:00.000Z,UPI,0.64
9899979296,9110225352,545942,2024-04-24T11:06:00.000Z,NEFT,0.83
9829823989,9177212138,319881,2024-05-14T00:26:00.000Z,NEFT,0.59
9822002226,9139535658,914049,2024-03-17T10:37:00.000Z,RTGS,0.77
9884388296,9117453075,115286,2024-02-12T17:58:00.000Z,UPI,0.96
9854398387,9192542872,920161,2024-05-22T09:53:00.000Z,NEFT,0.8
9882973033,9189198496,395109,2024-11-06T21:47:00.000Z,NEFT,0.52
9841520972,9178168160,428118,2024-06-09T03:21:00.000Z,RTGS,0.87
9846083426,9122991650,530499,2024-11-28T12:49:00.000Z,IMPS,0.25
9895176065,9161706062,653752,2024-04-25T12:50:00.000Z,CARD,0.43
9872137815,9112893297,649735,2024-06-26T16:10:00.000Z,CARD,0.47
9819496367,9156437845,844128,2024-06-03T15:34:00.000Z,RTGS,0.24
